Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
79814,0,41,2017,April,15,12,2.0,4.0,3.0,0.0,0,BB       ,LBN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,187.0,0,0,Check-Out,2017-04-18
79815,0,51,2017,April,15,15,2.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,114.0,0,1,Check-Out,2017-04-18
79816,0,172,2017,April,15,14,2.0,2.0,2.0,0.0,0,HB       ,ESP,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        138,       NULL,0,Transient,112.1,0,1,Check-Out,2017-04-18
79817,0,28,2017,April,15,13,2.0,3.0,2.0,1.0,0,BB       ,FIN,Online TA,TA/TO,0,0,0,G               ,G               ,0,No Deposit     ,          7,       NULL,0,Transient,206.52,0,2,Check-Out,2017-04-18
79818,0,82,2017,April,16,16,2.0,0.0,3.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,171.0,0,0,Check-Out,2017-04-18
79819,0,63,2017,April,15,15,2.0,1.0,2.0,0.0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,137.33,0,1,Check-Out,2017-04-18
79820,0,49,2017,April,16,16,2.0,0.0,2.0,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,0,Check-Out,2017-04-18
79821,0,49,2017,April,16,16,2.0,0.0,2.0,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,0,Check-Out,2017-04-18
79822,0,49,2017,April,16,16,2.0,0.0,2.0,0.0,0,SC       ,PRY,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,0,Check-Out,2017-04-18
79823,0,258,2017,April,15,13,2.0,3.0,1.0,0.0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,104.4,0,1,Check-Out,2017-04-18
79824,0,258,2017,April,15,13,2.0,3.0,1.0,0.0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,104.4,0,1,Check-Out,2017-04-18
79825,0,258,2017,April,15,13,2.0,3.0,1.0,0.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,104.4,0,1,Check-Out,2017-04-18
79826,0,51,2017,April,15,15,2.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,114.0,0,1,Check-Out,2017-04-18
79827,0,71,2017,April,16,17,1.0,0.0,2.0,2.0,0,BB       ,CHE,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,         14,       NULL,0,Transient,255.0,0,0,Check-Out,2017-04-18
79828,0,38,2017,April,15,15,2.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.67,0,3,Check-Out,2017-04-18
79829,0,36,2017,April,15,15,2.0,1.0,2.0,0.0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,120.0,0,2,Check-Out,2017-04-18
79830,0,34,2017,April,15,14,2.0,2.0,3.0,1.0,0,BB       ,FRA,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,         14,       NULL,0,Transient,255.0,0,0,Check-Out,2017-04-18
79831,0,161,2017,April,15,11,2.0,5.0,2.0,0.0,0,HB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,119.39,0,1,Check-Out,2017-04-18
79832,0,53,2017,April,15,15,2.0,1.0,3.0,0.0,0,HB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,228.3,0,0,Check-Out,2017-04-18
79833,0,258,2017,April,15,13,2.0,3.0,2.0,0.0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,109.8,0,1,Check-Out,2017-04-18
79834,0,67,2017,April,15,14,2.0,2.0,2.0,0.0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,166.5,0,2,Check-Out,2017-04-18
79835,0,146,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,MEX,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,        138,       NULL,0,Transient,99.0,0,0,Check-Out,2017-04-19
79836,0,69,2017,April,15,15,2.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,130.5,0,0,Check-Out,2017-04-19
79837,0,309,2017,April,15,13,2.0,4.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,112.8,0,2,Check-Out,2017-04-19
79838,0,65,2017,April,15,15,2.0,2.0,2.0,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,130.5,0,0,Check-Out,2017-04-19
79839,0,35,2017,April,16,17,1.0,1.0,2.0,1.0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,129.0,0,0,Check-Out,2017-04-19
79840,0,17,2017,April,15,14,2.0,3.0,2.0,0.0,0,SC       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,129.0,0,1,Check-Out,2017-04-19
79841,0,5,2017,April,16,17,1.0,1.0,1.0,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        103,       NULL,0,Transient-Party,95.0,0,0,Check-Out,2017-04-19
79842,0,177,2017,April,16,17,1.0,1.0,2.0,0.0,0,SC       ,RUS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,99.0,0,1,Check-Out,2017-04-19
79843,0,84,2017,April,16,18,0.0,1.0,1.0,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,117.0,0,0,Check-Out,2017-04-19
79844,0,84,2017,April,16,18,0.0,1.0,1.0,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,117.0,0,0,Check-Out,2017-04-19
79845,0,30,2017,April,16,17,1.0,1.0,2.0,2.0,0,BB       ,NZL,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,224.0,0,0,Check-Out,2017-04-19
79846,0,14,2017,April,16,18,0.0,1.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,115.0,0,1,Check-Out,2017-04-19
79847,0,94,2017,April,16,17,1.0,1.0,2.0,0.0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-04-19
79848,0,67,2017,April,16,17,1.0,1.0,3.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,180.0,1,1,Check-Out,2017-04-19
79849,0,20,2017,April,16,18,0.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,135.0,0,0,Check-Out,2017-04-19
79850,0,140,2017,April,16,16,2.0,1.0,3.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,2,No Deposit     ,          9,       NULL,0,Transient,171.0,0,2,Check-Out,2017-04-19
79851,0,48,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-04-19
79852,0,62,2017,April,16,17,1.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,0,Check-Out,2017-04-19
79853,0,66,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,2,Check-Out,2017-04-19
79854,0,83,2017,April,16,18,0.0,1.0,2.0,0.0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,108.0,0,1,Check-Out,2017-04-19
79855,0,124,2017,April,15,14,2.0,3.0,2.0,0.0,0,SC       ,CN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,102.6,0,1,Check-Out,2017-04-19
79856,0,0,2017,April,16,17,1.0,1.0,2.0,0.0,0,BB       ,PRT,Complementary,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,9.0,0,0,Check-Out,2017-04-19
79857,0,11,2017,April,15,14,2.0,3.0,2.0,0.0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,129.0,0,2,Check-Out,2017-04-19
79858,0,68,2017,April,15,15,2.0,2.0,2.0,0.0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,112.5,0,2,Check-Out,2017-04-19
79859,0,253,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,109.8,0,1,Check-Out,2017-04-19
79860,0,10,2017,April,16,18,0.0,1.0,1.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,150.0,0,1,Check-Out,2017-04-19
79861,0,10,2017,April,16,18,0.0,1.0,1.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,150.0,0,2,Check-Out,2017-04-19
79862,0,125,2017,April,16,16,2.0,1.0,3.0,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,175.5,1,3,Check-Out,2017-04-19
79863,0,74,2017,April,16,18,0.0,1.0,2.0,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,171.0,0,0,Check-Out,2017-04-19
79864,0,74,2017,April,16,18,0.0,1.0,3.0,0.0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,126.0,0,0,Check-Out,2017-04-19
79865,0,44,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-04-19
79866,0,44,2017,April,16,16,2.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,130.67,0,1,Check-Out,2017-04-19
79867,0,55,2017,April,15,15,2.0,2.0,3.0,0.0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,175.5,0,0,Check-Out,2017-04-19
79868,0,104,2017,April,15,14,2.0,3.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,143.1,0,1,Check-Out,2017-04-19
79869,0,104,2017,April,15,14,2.0,3.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,143.1,0,1,Check-Out,2017-04-19
79870,0,14,2017,April,16,16,2.0,1.0,2.0,0.0,0,SC       ,GBR,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,115.0,0,0,Check-Out,2017-04-19
79871,0,0,2017,April,16,18,0.0,1.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,140.0,0,1,Check-Out,2017-04-19
79872,0,129,2017,April,15,12,2.0,5.0,3.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,170.36,0,3,Check-Out,2017-04-19
79873,0,129,2017,April,15,12,2.0,5.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient-Party,134.36,0,0,Check-Out,2017-04-19
79874,0,41,2017,April,16,16,2.0,1.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,1,No Deposit     ,          9,       NULL,0,Transient,230.0,0,1,Check-Out,2017-04-19
79875,0,41,2017,April,16,16,2.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,120.0,0,1,Check-Out,2017-04-19
79876,0,96,2017,April,15,11,2.0,6.0,3.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,187.0,0,2,Check-Out,2017-04-19
79877,0,54,2017,April,15,15,2.0,2.0,3.0,0.0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,184.5,1,0,Check-Out,2017-04-19
79878,0,55,2017,April,16,17,1.0,1.0,2.0,0.0,0,SC       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,1,Check-Out,2017-04-19
79879,0,6,2017,April,16,16,2.0,1.0,1.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,150.0,0,2,Check-Out,2017-04-19
79880,0,6,2017,April,16,16,2.0,1.0,2.0,0.0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,150.0,0,2,Check-Out,2017-04-19
79881,0,1,2017,April,16,18,0.0,1.0,2.0,1.0,0,BB       ,USA,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,160.0,0,1,Check-Out,2017-04-19
79882,0,11,2017,April,15,14,2.0,3.0,2.0,0.0,0,SC       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,129.0,0,2,Check-Out,2017-04-19
79883,0,68,2017,April,15,15,2.0,2.0,2.0,0.0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,112.5,0,2,Check-Out,2017-04-19
79884,0,143,2017,April,15,12,2.0,5.0,2.0,0.0,0,HB       ,DEU,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,          9,       NULL,0,Transient,170.36,0,2,Check-Out,2017-04-19
79886,0,45,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,0,Check-Out,2017-04-20
79887,0,7,2017,April,16,18,0.0,2.0,1.0,0.0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         10,       NULL,0,Transient,135.0,0,0,Check-Out,2017-04-20
79888,0,92,2017,April,16,19,0.0,1.0,2.0,1.0,0,BB       ,ITA,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,137.0,1,1,Check-Out,2017-04-20
79889,0,34,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,115.2,0,0,Check-Out,2017-04-20
79890,0,64,2017,April,16,17,1.0,2.0,2.0,0.0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,108.0,0,3,Check-Out,2017-04-20
79891,0,88,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,89.1,0,1,Check-Out,2017-04-20
79892,0,34,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,115.2,0,0,Check-Out,2017-04-20
79893,0,70,2017,April,15,15,2.0,3.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,129.6,0,1,Check-Out,2017-04-20
79894,0,157,2017,April,16,19,0.0,1.0,2.0,0.0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,          9,       NULL,0,Transient,99.0,0,1,Check-Out,2017-04-20
79895,0,47,2017,April,16,19,0.0,1.0,1.0,0.0,0,BB       ,BEL,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,108.0,0,0,Check-Out,2017-04-20
79896,0,8,2017,April,16,19,0.0,1.0,1.0,0.0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,135.0,0,0,Check-Out,2017-04-20
79897,0,9,2017,April,16,19,0.0,1.0,1.0,0.0,0,BB       ,ESP,Corporate,Corporate,0,0,0,D               ,E               ,1,No Deposit     ,       NULL,        174,0,Transient,110.0,0,1,Check-Out,2017-04-20
79898,0,2,2017,April,16,17,1.0,2.0,2.0,0.0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        152,       NULL,0,Transient,79.7,0,0,Check-Out,2017-04-20
79899,0,83,2017,April,16,17,1.0,2.0,1.0,0.0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,72.42,0,0,Check-Out,2017-04-20
79900,0,105,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,139.5,0,0,Check-Out,2017-04-20
79901,0,120,2017,April,15,13,2.0,5.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Transient,91.31,0,0,Check-Out,2017-04-20
79902,0,116,2017,April,16,17,1.0,2.0,2.0,0.0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         27,       NULL,0,Transient,89.1,0,1,Check-Out,2017-04-20
79903,0,7,2017,April,16,16,2.0,2.0,2.0,0.0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,120.0,0,1,Check-Out,2017-04-20
79904,0,11,2017,April,16,17,1.0,2.0,2.0,0.0,0,SC       ,LVA,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,          9,       NULL,0,Transient,100.0,0,0,Check-Out,2017-04-20
79905,0,71,2017,April,16,17,1.0,2.0,3.0,0.0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,171.0,0,2,Check-Out,2017-04-20
79906,0,4,2017,April,16,16,2.0,2.0,2.0,0.0,0,BB       ,DEU,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,170.0,0,1,Check-Out,2017-04-20
79907,0,85,2017,April,16,17,1.0,2.0,2.0,0.0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        138,       NULL,0,Transient,99.0,0,1,Check-Out,2017-04-20
79908,0,54,2017,April,16,17,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          7,       NULL,0,Transient,95.76,0,0,Check-Out,2017-04-20
79909,0,83,2017,April,16,17,1.0,2.0,3.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,          9,       NULL,0,Transient,171.0,0,1,Check-Out,2017-04-20
79910,0,10,2017,April,16,16,2.0,2.0,3.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,          9,       NULL,0,Transient,250.0,0,2,Check-Out,2017-04-20
79911,0,41,2017,April,16,17,1.0,2.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         85,       NULL,0,Transient,112.0,0,0,Check-Out,2017-04-20
79912,0,35,2017,April,16,18,0.0,2.0,2.0,2.0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,          9,       NULL,0,Transient,224.0,0,1,Check-Out,2017-04-20
79913,0,120,2017,April,15,13,2.0,5.0,1.0,1.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Transient,91.31,0,0,Check-Out,2017-04-20
79914,0,120,2017,April,15,13,2.0,5.0,2.0,0.0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,         83,       NULL,0,Transient,91.31,0,0,Check-Out,2017-04-20
79915,0,46,2017,April,16,17,1.0,2.0,2.0,0.0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,          9,       NULL,0,Transient,126.0,0,1,Check-Out,2017-04-20
79916,0,4,2017,April,16,17,1.0,2.0,2.0,1.0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,         14,       NULL,0,Transient,164.0,0,1,Check-Out,2017-04-20
